Restaurant_ID,Restaurant_Name,Cuisine,City,State,Rating,Delivery_Time_Min,Menu_Item,Category,Price,Calories,Is_Veg
R0298,Sushi Express,Japanese,Chicago,IL,4.5,23,Butter Chicken,Dessert,$13.99,851,Yes
R0254,Pizza Palace,Italian,Los Angeles,CA,4.4,57,Pizza,Beverage,$12.99,631,Yes
R0163,BBQ Nation,American,Phoenix,AZ,3.6,59,Paneer Tikka,Dessert,$10.99,693,Yes
R0028,Taco Fiesta,Mexican,Chicago,IL,3.8,49,Coffee,Starter,$3.99,1108,Yes
R0060,Spice Route,Indian,New York,NY,3.9,18,Salad,Snack,$7.49,489,Yes
R0101,BBQ Nation,American,Houston,TX,4.4,51,Burger,Starter,$8.99,395,Yes
R0132,Dragon Wok,Chinese,Houston,TX,4.9,40,Salad,Starter,$7.49,799,Yes
R0193,Mediterraneo,Mediterranean,Houston,TX,4.1,15,Taco,Snack,$4.99,950,No
R0280,Dragon Wok,Chinese,Seattle,WA,4.7,40,Coffee,Beverage,$3.99,1088,Yes
R0254,Spice Route,Indian,Los Angeles,CA,4.8,49,Butter Chicken,Dessert,$13.99,721,No
R0174,Taco Fiesta,Mexican,Houston,TX,4.1,20,Pizza,Main Course,$12.99,540,No
R0283,Pizza Palace,Italian,Los Angeles,CA,4.1,33,Burger,Starter,$8.99,403,Yes
R0064,Cafe Delight,Cafe,Phoenix,AZ,5.0,28,Taco,Dessert,$4.99,285,Yes
R0199,Healthy Bowl,Healthy,Dallas,TX,4.6,44,Salad,Starter,$7.49,1027,No
R0014,BBQ Nation,American,Los Angeles,CA,4.3,52,Burger,Main Course,$8.99,1086,No
R0018,Healthy Bowl,Healthy,Phoenix,AZ,4.4,33,Pizza,Starter,$12.99,359,Yes
R0239,Dragon Wok,Chinese,Dallas,TX,3.6,38,Taco,Main Course,$4.99,300,Yes
R0260,Healthy Bowl,Healthy,Phoenix,AZ,3.8,23,Burger,Dessert,$8.99,360,No
R0136,Sushi Express,Japanese,Boston,MA,4.4,60,Pizza,Beverage,$12.99,392,Yes
R0253,Dragon Wok,Chinese,Seattle,WA,4.3,52,Paneer Tikka,Dessert,$10.99,1096,No
R0241,Sushi Express,Japanese,Chicago,IL,4.1,38,Paneer Tikka,Dessert,$10.99,838,Yes
R0158,Sushi Express,Japanese,Phoenix,AZ,4.5,32,Noodles,Snack,$9.49,981,Yes
R0226,BBQ Nation,American,New York,NY,4.5,60,Burger,Snack,$8.99,311,No
R0145,Dragon Wok,Chinese,New York,NY,4.7,37,Noodles,Snack,$9.49,351,No
R0165,BBQ Nation,American,Houston,TX,4.4,38,Noodles,Starter,$9.49,451,No
R0130,Burger Haven,American,Boston,MA,4.8,25,Noodles,Beverage,$9.49,695,No
R0184,Pizza Palace,Italian,Chicago,IL,3.9,43,Coffee,Beverage,$3.99,1192,No
R0140,Pizza Palace,Italian,Chicago,IL,4.7,15,Coffee,Beverage,$3.99,505,Yes
R0063,Sushi Express,Japanese,Chicago,IL,4.4,36,Taco,Snack,$4.99,1085,No
R0215,Sushi Express,Japanese,Phoenix,AZ,4.6,18,Noodles,Starter,$9.49,895,No
R0252,Cafe Delight,Cafe,Los Angeles,CA,4.7,36,Pasta,Starter,$10.49,555,Yes
R0148,Healthy Bowl,Healthy,New York,NY,4.0,15,Paneer Tikka,Beverage,$10.99,378,Yes
R0100,Dragon Wok,Chinese,Chicago,IL,3.8,43,Salad,Beverage,$7.49,1092,No
R0227,Cafe Delight,Cafe,Seattle,WA,4.2,31,Pizza,Snack,$12.99,698,Yes
R0139,Cafe Delight,Cafe,Phoenix,AZ,4.1,44,Salad,Starter,$7.49,431,No
R0028,Healthy Bowl,Healthy,Dallas,TX,4.3,56,Sushi Roll,Dessert,$11.99,913,No
R0285,Burger Haven,American,Boston,MA,4.7,26,Paneer Tikka,Beverage,$10.99,166,No
R0230,Sushi Express,Japanese,Boston,MA,4.8,43,Taco,Beverage,$4.99,864,No
R0167,Taco Fiesta,Mexican,Chicago,IL,4.7,15,Paneer Tikka,Dessert,$10.99,805,Yes
R0111,Dragon Wok,Chinese,New York,NY,4.3,35,Pizza,Main Course,$12.99,428,Yes
R0269,Burger Haven,American,Seattle,WA,4.4,37,Taco,Dessert,$4.99,811,Yes
R0245,Spice Route,Indian,Houston,TX,4.3,41,Burger,Snack,$8.99,992,No
R0173,Mediterraneo,Mediterranean,Dallas,TX,4.1,45,Burger,Main Course,$8.99,1109,No
R0089,BBQ Nation,American,Los Angeles,CA,4.4,35,Salad,Main Course,$7.49,1002,Yes
R0031,Dragon Wok,Chinese,Chicago,IL,4.0,29,Salad,Main Course,$7.49,324,No
R0273,Mediterraneo,Mediterranean,Phoenix,AZ,3.8,43,Sushi Roll,Main Course,$11.99,1047,Yes
R0189,Cafe Delight,Cafe,Seattle,WA,4.2,55,Coffee,Dessert,$3.99,371,Yes
R0002,Sushi Express,Japanese,Seattle,WA,3.7,43,Paneer Tikka,Beverage,$10.99,160,No
R0051,Dragon Wok,Chinese,Houston,TX,4.7,40,Butter Chicken,Beverage,$13.99,273,Yes
R0290,Mediterraneo,Mediterranean,New York,NY,4.2,52,Coffee,Dessert,$3.99,131,Yes
R0098,Cafe Delight,Cafe,Los Angeles,CA,4.2,39,Coffee,Beverage,$3.99,922,No
R0060,Pizza Palace,Italian,Houston,TX,3.9,44,Taco,Snack,$4.99,1102,Yes
R0132,Taco Fiesta,Mexican,Houston,TX,3.7,46,Salad,Main Course,$7.49,100,No
R0108,Cafe Delight,Cafe,Seattle,WA,3.9,22,Burger,Main Course,$8.99,1063,No
R0090,Burger Haven,American,Phoenix,AZ,4.6,17,Burger,Main Course,$8.99,928,No
R0016,Taco Fiesta,Mexican,Phoenix,AZ,4.8,54,Burger,Starter,$8.99,591,Yes
R0172,Taco Fiesta,Mexican,Boston,MA,4.3,54,Paneer Tikka,Dessert,$10.99,758,Yes
R0246,Cafe Delight,Cafe,Boston,MA,4.4,15,Taco,Main Course,$4.99,126,No
R0277,Dragon Wok,Chinese,Chicago,IL,4.4,21,Salad,Dessert,$7.49,1188,Yes
R0270,Cafe Delight,Cafe,New York,NY,3.6,59,Taco,Dessert,$4.99,532,No
R0079,Healthy Bowl,Healthy,New York,NY,4.6,42,Pizza,Dessert,$12.99,819,No
R0220,Mediterraneo,Mediterranean,Los Angeles,CA,4.0,33,Sushi Roll,Main Course,$11.99,1014,No
R0036,Cafe Delight,Cafe,Phoenix,AZ,4.5,38,Pasta,Beverage,$10.49,359,No
R0107,BBQ Nation,American,Dallas,TX,4.0,25,Taco,Main Course,$4.99,581,No
R0133,Cafe Delight,Cafe,Dallas,TX,4.9,25,Burger,Main Course,$8.99,1108,No
R0169,Burger Haven,American,Los Angeles,CA,4.8,50,Pasta,Starter,$10.49,84,No
R0210,Sushi Express,Japanese,Houston,TX,3.5,31,Pasta,Main Course,$10.49,271,No
R0147,Mediterraneo,Mediterranean,New York,NY,3.9,29,Salad,Snack,$7.49,443,No
R0200,Mediterraneo,Mediterranean,Dallas,TX,4.0,21,Pasta,Beverage,$10.49,331,No
R0238,Pizza Palace,Italian,Seattle,WA,4.6,24,Salad,Dessert,$7.49,330,No
R0111,Mediterraneo,Mediterranean,Los Angeles,CA,4.1,56,Sushi Roll,Snack,$11.99,263,Yes
R0202,Dragon Wok,Chinese,Boston,MA,3.7,21,Burger,Dessert,$8.99,160,No
R0160,Spice Route,Indian,New York,NY,3.9,41,Coffee,Snack,$3.99,1012,No
R0268,Mediterraneo,Mediterranean,Boston,MA,3.6,34,Butter Chicken,Dessert,$13.99,681,No
R0132,Cafe Delight,Cafe,Phoenix,AZ,4.3,52,Coffee,Dessert,$3.99,557,Yes
R0100,Mediterraneo,Mediterranean,Los Angeles,CA,4.3,44,Pizza,Beverage,$12.99,865,Yes
R0046,Spice Route,Indian,Houston,TX,4.7,38,Paneer Tikka,Beverage,$10.99,963,No
R0279,Spice Route,Indian,New York,NY,3.8,42,Burger,Dessert,$8.99,622,Yes
R0165,Pizza Palace,Italian,Chicago,IL,4.5,44,Burger,Main Course,$8.99,767,Yes
R0110,Pizza Palace,Italian,Los Angeles,CA,4.4,39,Butter Chicken,Beverage,$13.99,138,No
R0230,Healthy Bowl,Healthy,Phoenix,AZ,4.4,48,Sushi Roll,Dessert,$11.99,746,Yes
R0138,Taco Fiesta,Mexican,Los Angeles,CA,4.5,47,Coffee,Snack,$3.99,969,Yes
R0058,Taco Fiesta,Mexican,Houston,TX,4.4,54,Burger,Snack,$8.99,128,Yes
R0058,Healthy Bowl,Healthy,Seattle,WA,3.9,18,Pasta,Snack,$10.49,205,No
R0074,Taco Fiesta,Mexican,Houston,TX,4.8,48,Pasta,Beverage,$10.49,593,Yes
R0071,Healthy Bowl,Healthy,Houston,TX,4.0,49,Salad,Beverage,$7.49,750,Yes
R0205,Mediterraneo,Mediterranean,Los Angeles,CA,4.8,47,Noodles,Dessert,$9.49,292,No
R0217,Dragon Wok,Chinese,Dallas,TX,4.7,26,Burger,Starter,$8.99,1043,No
R0090,Mediterraneo,Mediterranean,Dallas,TX,3.8,20,Sushi Roll,Beverage,$11.99,214,No
R0283,Taco Fiesta,Mexican,New York,NY,4.5,59,Coffee,Main Course,$3.99,857,Yes
R0130,Burger Haven,American,Phoenix,AZ,3.5,18,Butter Chicken,Beverage,$13.99,367,Yes
R0003,Burger Haven,American,Los Angeles,CA,4.0,49,Butter Chicken,Main Course,$13.99,217,Yes
R0096,Mediterraneo,Mediterranean,Phoenix,AZ,4.6,19,Salad,Beverage,$7.49,688,Yes
R0053,Mediterraneo,Mediterranean,Dallas,TX,4.3,21,Paneer Tikka,Main Course,$10.99,203,No
R0071,BBQ Nation,American,Boston,MA,3.8,25,Pasta,Starter,$10.49,894,No
R0285,Spice Route,Indian,Phoenix,AZ,3.8,38,Butter Chicken,Snack,$13.99,748,Yes
R0248,Spice Route,Indian,Chicago,IL,3.9,47,Pizza,Beverage,$12.99,605,No
R0141,Sushi Express,Japanese,Los Angeles,CA,3.7,54,Paneer Tikka,Beverage,$10.99,1104,No
R0109,Burger Haven,American,New York,NY,4.0,58,Sushi Roll,Starter,$11.99,682,No
R0224,Healthy Bowl,Healthy,Seattle,WA,4.3,20,Coffee,Snack,$3.99,998,Yes
R0262,Cafe Delight,Cafe,Boston,MA,4.4,34,Noodles,Dessert,$9.49,935,No
R0198,Pizza Palace,Italian,Boston,MA,4.0,29,Butter Chicken,Dessert,$13.99,740,No
R0241,Cafe Delight,Cafe,Dallas,TX,4.8,38,Taco,Snack,$4.99,330,No
R0205,Burger Haven,American,Los Angeles,CA,3.6,40,Noodles,Dessert,$9.49,920,No
R0182,Mediterraneo,Mediterranean,Boston,MA,4.2,38,Noodles,Snack,$9.49,843,Yes
R0201,Burger Haven,American,Los Angeles,CA,3.7,37,Paneer Tikka,Starter,$10.99,208,No
R0295,Cafe Delight,Cafe,Chicago,IL,3.8,50,Burger,Starter,$8.99,587,Yes
R0290,Sushi Express,Japanese,Dallas,TX,3.6,48,Sushi Roll,Dessert,$11.99,343,No
R0231,Mediterraneo,Mediterranean,Seattle,WA,4.6,54,Sushi Roll,Snack,$11.99,411,No
R0271,Taco Fiesta,Mexican,Dallas,TX,4.9,15,Butter Chicken,Starter,$13.99,717,No
R0040,Burger Haven,American,Phoenix,AZ,4.5,18,Taco,Dessert,$4.99,1158,No
R0056,Mediterraneo,Mediterranean,Boston,MA,5.0,60,Noodles,Dessert,$9.49,125,No
R0202,Sushi Express,Japanese,Los Angeles,CA,3.5,31,Pasta,Main Course,$10.49,668,No
R0051,BBQ Nation,American,Phoenix,AZ,3.8,16,Coffee,Dessert,$3.99,607,No
R0157,Burger Haven,American,Chicago,IL,3.8,43,Taco,Snack,$4.99,172,No
R0216,Pizza Palace,Italian,Houston,TX,4.8,55,Paneer Tikka,Main Course,$10.99,981,Yes
R0191,Dragon Wok,Chinese,Houston,TX,4.7,35,Butter Chicken,Starter,$13.99,342,No
R0277,Cafe Delight,Cafe,Chicago,IL,4.1,40,Pizza,Main Course,$12.99,330,No
R0298,BBQ Nation,American,Houston,TX,3.8,24,Coffee,Snack,$3.99,531,No
R0001,BBQ Nation,American,Houston,TX,3.7,25,Paneer Tikka,Beverage,$10.99,1155,No
R0047,Dragon Wok,Chinese,New York,NY,4.1,25,Paneer Tikka,Dessert,$10.99,709,Yes
R0130,Taco Fiesta,Mexican,Houston,TX,4.9,35,Pizza,Snack,$12.99,1100,Yes
R0257,Sushi Express,Japanese,Los Angeles,CA,3.8,52,Taco,Main Course,$4.99,1104,Yes
R0195,Burger Haven,American,New York,NY,3.8,57,Noodles,Snack,$9.49,187,Yes
R0237,Sushi Express,Japanese,Boston,MA,4.0,58,Butter Chicken,Dessert,$13.99,373,No
R0257,Mediterraneo,Mediterranean,Phoenix,AZ,3.7,27,Salad,Snack,$7.49,866,No
R0033,Pizza Palace,Italian,Seattle,WA,4.4,51,Taco,Dessert,$4.99,722,No
R0002,Pizza Palace,Italian,Houston,TX,4.9,35,Paneer Tikka,Snack,$10.99,646,Yes
R0190,Burger Haven,American,Phoenix,AZ,3.6,47,Butter Chicken,Beverage,$13.99,1098,Yes
R0279,BBQ Nation,American,Boston,MA,4.8,20,Sushi Roll,Snack,$11.99,612,No
R0041,BBQ Nation,American,Dallas,TX,4.1,21,Pizza,Snack,$12.99,413,Yes
R0258,Taco Fiesta,Mexican,Boston,MA,4.5,17,Coffee,Starter,$3.99,228,Yes
R0239,Sushi Express,Japanese,Phoenix,AZ,4.7,50,Butter Chicken,Snack,$13.99,257,No
R0251,Mediterraneo,Mediterranean,Los Angeles,CA,4.6,38,Taco,Snack,$4.99,733,Yes
R0294,Spice Route,Indian,Dallas,TX,3.6,42,Burger,Beverage,$8.99,719,No
R0042,Spice Route,Indian,Boston,MA,4.4,30,Paneer Tikka,Dessert,$10.99,245,No
R0192,Burger Haven,American,Phoenix,AZ,4.0,55,Salad,Dessert,$7.49,250,No
R0278,Mediterraneo,Mediterranean,Houston,TX,4.8,37,Sushi Roll,Starter,$11.99,796,No
R0153,Dragon Wok,Chinese,Seattle,WA,4.4,35,Paneer Tikka,Starter,$10.99,460,No
R0167,Spice Route,Indian,Boston,MA,4.0,55,Burger,Dessert,$8.99,131,No
R0251,Spice Route,Indian,New York,NY,4.8,15,Burger,Starter,$8.99,973,No
R0092,Dragon Wok,Chinese,Phoenix,AZ,3.7,24,Taco,Starter,$4.99,720,Yes
R0192,Spice Route,Indian,New York,NY,4.1,37,Butter Chicken,Main Course,$13.99,965,No
R0236,Spice Route,Indian,Houston,TX,4.1,49,Coffee,Starter,$3.99,341,No
R0123,Healthy Bowl,Healthy,Los Angeles,CA,3.9,29,Butter Chicken,Beverage,$13.99,133,Yes
R0193,Burger Haven,American,Dallas,TX,3.8,41,Taco,Dessert,$4.99,475,Yes
R0197,Dragon Wok,Chinese,Houston,TX,4.0,38,Noodles,Beverage,$9.49,1189,Yes
R0097,Spice Route,Indian,Phoenix,AZ,4.5,44,Salad,Snack,$7.49,1052,Yes
R0240,Spice Route,Indian,Seattle,WA,4.7,49,Noodles,Beverage,$9.49,1035,Yes
R0131,Taco Fiesta,Mexican,Los Angeles,CA,4.5,30,Paneer Tikka,Beverage,$10.99,161,No
R0114,Cafe Delight,Cafe,Boston,MA,3.5,21,Pasta,Main Course,$10.49,919,Yes
R0284,Burger Haven,American,Houston,TX,4.6,36,Pasta,Beverage,$10.49,448,Yes
R0120,Mediterraneo,Mediterranean,Boston,MA,4.9,23,Pasta,Dessert,$10.49,216,Yes
R0199,Mediterraneo,Mediterranean,Boston,MA,3.7,59,Noodles,Snack,$9.49,1140,Yes
R0173,Healthy Bowl,Healthy,Seattle,WA,4.3,60,Pizza,Dessert,$12.99,116,Yes
R0032,BBQ Nation,American,New York,NY,4.5,44,Burger,Starter,$8.99,1009,No
R0239,Cafe Delight,Cafe,Dallas,TX,4.1,46,Butter Chicken,Dessert,$13.99,453,No
R0186,Pizza Palace,Italian,Seattle,WA,4.3,55,Coffee,Dessert,$3.99,411,No
R0237,BBQ Nation,American,Boston,MA,4.2,59,Coffee,Starter,$3.99,1113,No
R0169,BBQ Nation,American,Phoenix,AZ,4.1,57,Salad,Snack,$7.49,654,No
R0191,Cafe Delight,Cafe,New York,NY,3.7,20,Taco,Snack,$4.99,436,Yes
R0029,Mediterraneo,Mediterranean,Houston,TX,4.1,23,Paneer Tikka,Snack,$10.99,124,No
R0263,Healthy Bowl,Healthy,New York,NY,4.8,34,Coffee,Starter,$3.99,931,No
R0273,BBQ Nation,American,Dallas,TX,4.4,19,Butter Chicken,Dessert,$13.99,953,No
R0067,Pizza Palace,Italian,Phoenix,AZ,4.6,41,Burger,Dessert,$8.99,501,Yes
R0156,Healthy Bowl,Healthy,Boston,MA,4.7,16,Pizza,Main Course,$12.99,558,No
R0099,Mediterraneo,Mediterranean,New York,NY,3.6,24,Sushi Roll,Main Course,$11.99,674,Yes
R0133,BBQ Nation,American,Dallas,TX,4.9,55,Salad,Snack,$7.49,100,No
R0003,BBQ Nation,American,Seattle,WA,3.8,24,Pasta,Dessert,$10.49,189,No
R0165,Burger Haven,American,Boston,MA,4.6,32,Pasta,Starter,$10.49,292,Yes
R0280,Pizza Palace,Italian,Houston,TX,4.4,59,Noodles,Beverage,$9.49,802,No
R0186,Burger Haven,American,Phoenix,AZ,4.3,18,Salad,Dessert,$7.49,1119,Yes
R0094,Dragon Wok,Chinese,Los Angeles,CA,4.8,50,Burger,Beverage,$8.99,452,Yes
R0003,Mediterraneo,Mediterranean,New York,NY,4.7,23,Burger,Snack,$8.99,382,Yes
R0249,Burger Haven,American,Seattle,WA,4.0,38,Pizza,Beverage,$12.99,329,No
R0275,Spice Route,Indian,Phoenix,AZ,4.0,26,Salad,Dessert,$7.49,701,No
R0020,Cafe Delight,Cafe,Los Angeles,CA,4.9,43,Paneer Tikka,Snack,$10.99,1192,Yes
R0247,Cafe Delight,Cafe,Chicago,IL,4.4,40,Pizza,Dessert,$12.99,156,Yes
R0152,Healthy Bowl,Healthy,Boston,MA,4.4,50,Paneer Tikka,Snack,$10.99,527,Yes
R0055,Burger Haven,American,Phoenix,AZ,4.4,40,Taco,Beverage,$4.99,580,Yes
R0004,Healthy Bowl,Healthy,Houston,TX,3.8,30,Noodles,Main Course,$9.49,359,No
R0172,Taco Fiesta,Mexican,Los Angeles,CA,4.3,42,Butter Chicken,Snack,$13.99,259,Yes
R0127,Cafe Delight,Cafe,Dallas,TX,5.0,34,Paneer Tikka,Starter,$10.99,1191,No
R0147,BBQ Nation,American,Seattle,WA,3.9,25,Pizza,Beverage,$12.99,589,Yes
R0078,Cafe Delight,Cafe,Houston,TX,4.9,37,Pizza,Beverage,$12.99,1150,No
R0225,Spice Route,Indian,Chicago,IL,4.3,34,Paneer Tikka,Starter,$10.99,969,Yes
R0295,Pizza Palace,Italian,Houston,TX,4.5,55,Butter Chicken,Beverage,$13.99,322,Yes
R0293,Healthy Bowl,Healthy,Dallas,TX,4.1,55,Sushi Roll,Starter,$11.99,164,No
R0149,Dragon Wok,Chinese,Seattle,WA,4.0,24,Burger,Snack,$8.99,601,No
R0171,Cafe Delight,Cafe,Phoenix,AZ,4.7,46,Burger,Dessert,$8.99,699,No
R0110,Taco Fiesta,Mexican,Los Angeles,CA,4.3,28,Taco,Main Course,$4.99,1021,No
R0186,Pizza Palace,Italian,Chicago,IL,3.9,23,Sushi Roll,Snack,$11.99,551,Yes
R0048,Pizza Palace,Italian,Los Angeles,CA,4.2,50,Taco,Dessert,$4.99,937,No
R0265,Burger Haven,American,Dallas,TX,3.7,44,Salad,Starter,$7.49,324,No
R0006,Cafe Delight,Cafe,Seattle,WA,3.5,59,Coffee,Beverage,$3.99,1169,Yes
R0005,BBQ Nation,American,Phoenix,AZ,4.8,59,Pizza,Dessert,$12.99,955,No
R0099,Burger Haven,American,Boston,MA,4.1,59,Taco,Beverage,$4.99,1010,Yes
R0008,Mediterraneo,Mediterranean,Dallas,TX,4.5,19,Paneer Tikka,Dessert,$10.99,91,No
R0109,Pizza Palace,Italian,Boston,MA,4.4,51,Pizza,Starter,$12.99,1025,Yes
R0009,BBQ Nation,American,Los Angeles,CA,4.3,36,Butter Chicken,Beverage,$13.99,825,No
R0192,Spice Route,Indian,New York,NY,3.7,37,Pasta,Main Course,$10.49,416,Yes
R0142,Taco Fiesta,Mexican,Dallas,TX,3.7,51,Pasta,Dessert,$10.49,1159,Yes
R0032,Burger Haven,American,Phoenix,AZ,3.7,38,Coffee,Beverage,$3.99,760,No
R0287,BBQ Nation,American,Chicago,IL,4.2,23,Coffee,Main Course,$3.99,515,No
R0101,Sushi Express,Japanese,Phoenix,AZ,4.4,47,Noodles,Beverage,$9.49,570,No
R0095,Taco Fiesta,Mexican,Seattle,WA,4.2,32,Salad,Dessert,$7.49,258,Yes
R0075,Dragon Wok,Chinese,Seattle,WA,4.3,41,Salad,Snack,$7.49,143,Yes
R0181,Healthy Bowl,Healthy,Boston,MA,3.7,21,Paneer Tikka,Beverage,$10.99,662,Yes
R0281,Sushi Express,Japanese,Chicago,IL,4.5,48,Sushi Roll,Snack,$11.99,253,Yes
R0099,Dragon Wok,Chinese,Chicago,IL,4.1,19,Salad,Snack,$7.49,886,Yes
R0028,BBQ Nation,American,Phoenix,AZ,4.4,56,Butter Chicken,Dessert,$13.99,727,Yes
R0198,Sushi Express,Japanese,New York,NY,3.9,58,Paneer Tikka,Dessert,$10.99,225,No
R0196,Pizza Palace,Italian,Chicago,IL,3.8,39,Taco,Beverage,$4.99,208,No
R0272,Dragon Wok,Chinese,Seattle,WA,4.3,23,Pizza,Main Course,$12.99,565,No
R0218,Cafe Delight,Cafe,Boston,MA,4.0,56,Sushi Roll,Snack,$11.99,682,No
R0213,Sushi Express,Japanese,Boston,MA,4.7,48,Butter Chicken,Snack,$13.99,1025,No
R0105,Burger Haven,American,Seattle,WA,4.6,27,Coffee,Beverage,$3.99,792,No
R0171,Sushi Express,Japanese,Houston,TX,4.6,58,Pizza,Dessert,$12.99,1079,Yes
R0060,Taco Fiesta,Mexican,Boston,MA,3.5,26,Coffee,Main Course,$3.99,618,No
R0139,Sushi Express,Japanese,Seattle,WA,4.9,22,Salad,Main Course,$7.49,187,Yes
R0204,Spice Route,Indian,Houston,TX,4.4,29,Salad,Starter,$7.49,678,Yes
R0080,BBQ Nation,American,Seattle,WA,3.9,56,Noodles,Dessert,$9.49,651,Yes
R0151,Cafe Delight,Cafe,Seattle,WA,4.0,51,Sushi Roll,Dessert,$11.99,469,Yes
R0274,Dragon Wok,Chinese,Seattle,WA,4.2,39,Salad,Main Course,$7.49,555,Yes
R0047,Taco Fiesta,Mexican,Houston,TX,4.8,38,Pasta,Starter,$10.49,273,No
R0085,Taco Fiesta,Mexican,Boston,MA,3.5,19,Noodles,Snack,$9.49,276,No
R0073,Sushi Express,Japanese,Los Angeles,CA,4.9,50,Salad,Snack,$7.49,1058,No
R0252,Spice Route,Indian,New York,NY,3.9,40,Pizza,Main Course,$12.99,1000,Yes
R0130,Spice Route,Indian,Dallas,TX,3.9,21,Butter Chicken,Dessert,$13.99,415,No
R0284,Cafe Delight,Cafe,Phoenix,AZ,4.5,25,Coffee,Dessert,$3.99,504,Yes
R0019,Dragon Wok,Chinese,Phoenix,AZ,4.0,16,Salad,Snack,$7.49,462,No
R0183,Spice Route,Indian,New York,NY,4.6,54,Coffee,Main Course,$3.99,309,Yes
R0300,Healthy Bowl,Healthy,New York,NY,4.8,52,Coffee,Dessert,$3.99,562,Yes
R0086,Taco Fiesta,Mexican,Chicago,IL,4.7,31,Pizza,Starter,$12.99,1115,Yes
R0029,Pizza Palace,Italian,Chicago,IL,4.9,53,Paneer Tikka,Dessert,$10.99,583,Yes
R0012,Taco Fiesta,Mexican,Dallas,TX,5.0,25,Coffee,Starter,$3.99,749,Yes
R0193,Taco Fiesta,Mexican,Seattle,WA,4.2,43,Taco,Beverage,$4.99,218,No
R0295,Burger Haven,American,Seattle,WA,4.1,46,Burger,Starter,$8.99,369,No
R0048,Pizza Palace,Italian,Houston,TX,4.1,36,Noodles,Main Course,$9.49,111,No
R0147,Cafe Delight,Cafe,Boston,MA,3.8,48,Burger,Snack,$8.99,142,Yes
R0297,Spice Route,Indian,Dallas,TX,4.1,23,Burger,Main Course,$8.99,200,Yes
R0062,Cafe Delight,Cafe,Boston,MA,4.8,42,Salad,Main Course,$7.49,1086,Yes
R0075,Sushi Express,Japanese,Seattle,WA,4.7,36,Sushi Roll,Main Course,$11.99,174,No
R0060,Pizza Palace,Italian,Boston,MA,3.8,42,Paneer Tikka,Starter,$10.99,802,No
R0240,Healthy Bowl,Healthy,Phoenix,AZ,3.8,28,Paneer Tikka,Beverage,$10.99,326,Yes
R0228,Mediterraneo,Mediterranean,New York,NY,4.4,15,Sushi Roll,Beverage,$11.99,355,Yes
R0210,Mediterraneo,Mediterranean,Dallas,TX,4.5,30,Paneer Tikka,Main Course,$10.99,304,No
R0040,Cafe Delight,Cafe,Seattle,WA,4.1,24,Pasta,Snack,$10.49,621,No
R0064,Cafe Delight,Cafe,Houston,TX,4.3,17,Burger,Main Course,$8.99,635,No
R0055,Taco Fiesta,Mexican,Seattle,WA,3.8,60,Pizza,Dessert,$12.99,958,No
R0298,Sushi Express,Japanese,Dallas,TX,4.3,15,Taco,Beverage,$4.99,770,Yes
R0100,BBQ Nation,American,Boston,MA,4.0,23,Salad,Beverage,$7.49,882,Yes
R0142,Dragon Wok,Chinese,Phoenix,AZ,4.0,52,Butter Chicken,Dessert,$13.99,1031,Yes
R0164,Mediterraneo,Mediterranean,Phoenix,AZ,4.3,17,Taco,Main Course,$4.99,348,No
R0213,BBQ Nation,American,Phoenix,AZ,3.8,30,Paneer Tikka,Snack,$10.99,1112,Yes
R0014,Healthy Bowl,Healthy,Dallas,TX,4.8,56,Butter Chicken,Starter,$13.99,1079,Yes
R0062,BBQ Nation,American,Houston,TX,4.4,16,Pasta,Main Course,$10.49,765,Yes
R0216,Dragon Wok,Chinese,New York,NY,3.9,30,Taco,Starter,$4.99,679,No
R0026,Pizza Palace,Italian,Los Angeles,CA,3.9,19,Salad,Main Course,$7.49,1058,Yes
R0036,Spice Route,Indian,Phoenix,AZ,4.9,36,Salad,Main Course,$7.49,1096,Yes
R0165,Dragon Wok,Chinese,Los Angeles,CA,3.7,30,Coffee,Snack,$3.99,363,No
R0224,Pizza Palace,Italian,New York,NY,4.7,24,Burger,Main Course,$8.99,1078,No
R0272,Taco Fiesta,Mexican,Phoenix,AZ,3.5,39,Salad,Main Course,$7.49,913,No
R0298,Dragon Wok,Chinese,New York,NY,4.0,49,Paneer Tikka,Dessert,$10.99,1098,No
R0101,Taco Fiesta,Mexican,Boston,MA,3.6,41,Sushi Roll,Starter,$11.99,276,Yes
R0157,Cafe Delight,Cafe,Phoenix,AZ,5.0,40,Butter Chicken,Snack,$13.99,764,No
R0260,Healthy Bowl,Healthy,Los Angeles,CA,4.1,40,Coffee,Dessert,$3.99,817,No
R0119,Mediterraneo,Mediterranean,Seattle,WA,4.3,38,Pasta,Starter,$10.49,332,Yes
R0208,Dragon Wok,Chinese,Phoenix,AZ,3.7,50,Sushi Roll,Snack,$11.99,1020,Yes
R0155,Cafe Delight,Cafe,Los Angeles,CA,3.7,22,Coffee,Snack,$3.99,995,Yes
R0168,Pizza Palace,Italian,Dallas,TX,4.9,59,Pasta,Starter,$10.49,109,Yes
R0211,Burger Haven,American,New York,NY,3.7,54,Salad,Beverage,$7.49,838,No
R0024,Healthy Bowl,Healthy,Boston,MA,3.9,58,Sushi Roll,Main Course,$11.99,910,No
R0264,BBQ Nation,American,Los Angeles,CA,3.7,48,Paneer Tikka,Dessert,$10.99,139,Yes
